Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Wolverine Worldwide,WWW, MI,Rockford,"October 13, 2020",,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Former,,,,, Key Holder,"Recommends, Positive Outlook, Approves of CEO",,part time,less than a year,,,,,,"Good pay, great team members, good discount",There were no cons while working here.,None
Wolverine Worldwide,WWW, MI,Rockford,"December 7, 2020",,(1),3.0,2.0,1.0,2.0,4.0,4.0,2.0,,Current,,,, Management,"Doesn't Recommend, Neutral Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,They offer competitive pay and room to grow,There are always layoffs and leadership changes,None
Wolverine Worldwide,WWW, MI,Rockford,"September 22, 2020",,(1),5.0,4.0,4.0,,5.0,5.0,5.0,,Current,,,, Digital Marketing Specialist,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,Feel very included and that my work is valued,The fast pace can make me feel behind,None
Wolverine Worldwide,WWW, MI,Rockford,"September 2, 2020",,(5),3.0,1.0,2.0,,3.0,4.0,1.0,,Current,,,, Anonymous Employee,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,Plenty of work and then more work,"5-7 hours of meetings every day, and plenty of work and more work and more work and more work and more work no matter how small the staff was or how many hours there really are in a day, 24 right?","""Be glad you have a job"" , guilt trips, reciting the current stock price, telling your own poor poor pitiful me story of martyrdom, are not fair responses to every question or concern"
Wolverine Worldwide,WWW, MI,Rockford,"December 20, 2020",,(1),1.0,1.0,2.0,4.0,1.0,1.0,1.0,,Current,,,, Supervisor ,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",,part time,,,,More than 5 years,,,Great discounts Phenomenal products Access to pro deal,Bad hours Bad management Company doesn’t care about employees  HUGE lack of communication,Start caring about your employees
Wolverine Worldwide,WWW, MI,Rockford,"November 17, 2020",,,3.0,3.0,3.0,3.0,3.0,3.0,1.0,Former,,,,, Analyst,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,less than a year,,,,,,flexible hours during summer time,no promotion opportunities at work,advice to management
Wolverine Worldwide,WWW, MI,Rockford,"November 17, 2020",,,3.0,3.0,3.0,2.0,4.0,4.0,3.0,Former,,,Contractor,, Graphic Designer ,None,,,,,,,,,"Interesting work, creative ideas, great teams","Corporate culture, long hours, lack of recognition",None
Wolverine Worldwide,WWW, MI,Rockford,"November 2, 2020",,,3.0,3.0,3.0,5.0,2.0,2.0,4.0,Former,,,,, Sales Representative,"Recommends, Neutral Outlook, No opinion of CEO",,part time,less than a year,,,,,,"Good employee discount, inventory is well organized and easy to memorize","Typical downsides to sales - long periods of downtime, occasional annoying customers",None
Wolverine Worldwide,WWW, MI,Rockford,"June 11, 2020",Covid_19,Helpful,1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, Management,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,More than 3 years,,,,Free shoes if you are lucky,"Toxic - can't trust anyone. Leadership keeps secrets from the CEO and all areas operate in a silo. Major turnover of Presidents and Sr. Leaders. Layoffs - they have layoffs almost every year and I am not talking about because of COVID. Do your research. In 2019 alone they must have had 10 rounds of layoffs. They do them small enough as to not get attention to the public or wall street. If the leadership doesn't like you, watch out. They grab you before you get to your desk, make you sign a paper, then you are gone. No trust in the CEO - it's weird, all the Sr. Leaders hide the truth and rearrange the facts. They act like they like him but behind his back, can't wait till he leaves. Research - Look at the other reviews and do your research. Better yet, look elsewhere.",none
Wolverine Worldwide,WWW, MI,Rockford,"August 13, 2020",,(1),4.0,3.0,2.0,,4.0,4.0,2.0,,Current,,,, Marketing Specialist,"Recommends, Positive Outlook, Disapproves of CEO",full time,,,More than a year,,,,,"Friday 1/2 Days in the Summer, Free Gym at Office",Corporate Structure is very old-fashioned,Needs to be younger and more diverse
Wolverine Worldwide,WWW, MI,Rockford,"October 23, 2020",,(2),3.0,2.0,3.0,2.0,3.0,3.0,2.0,Former,,,,, Executive ,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,,,More than 8 years,,"Great Brands and Products, Nice Offices,","Lack of Senior Management Support if you are not in the inner circle, lack of transparency, work life balance.",None
Wolverine Worldwide,WWW, MI,Rockford,"August 27, 2020",Covid_19,Helpful,2.0,2.0,1.0,,2.0,4.0,1.0,,Current,,,, Manager,"Doesn't Recommend, Neutral Outlook, Disapproves of CEO",full time,,,,More than 3 years,,,,Competitive pay and good benefits,NOT progressive (An office in Boston is deceptive.) Don’t care about employees; only profits. Completely tone deaf and out of touch,Stop trying to push people back into the office during a pandemic; you haven’t taken the proper steps (doesn’t matter if a building us at half-capacity if people don’t wear masks and desks are too close together)
Wolverine Worldwide,WWW, MI,Rockford,"August 8, 2020",,,5.0,5.0,5.0,,5.0,3.0,5.0,Former,,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",,part time,less than a year,,,,,,Cool and laid back company  Great district managers Good hours and okay pay,Could be paid a little more but,None
Wolverine Worldwide,WWW, MI,Rockford,"January 31, 2020",,(5),2.0,5.0,1.0,,5.0,5.0,1.0,Former,,,,, Anonymous,"Doesn't Recommend, Disapproves of CEO",full time,,,,,More than 5 years,,,"Fantastic coworkers. I can't say that enough - just wonderful people, a wonderful community, all really dynamic and committed. I can't say enough how much I enjoyed working with other departments, especially in Rockford. Great compensation, great benefits, great advancement opportunity if you can survive the layoffs.","The cultural disconnect between employees in Rockford and Waltham makes those relationships very strained. Really difficult to bridge that gap effectively, and this starts from leadership. A very us vs them relationship that hindered effective collaboration over and over. Most of all, the layoffs that just keep on coming made this a company I could no longer support, trust or continue working for. Watching beloved coworkers that were objectively good at their jobs get fired because of personal grudges and vendettas was sad and makes everyone feel exposed. Any small thing seems like it can place you on the chopping block at this company. It bums me out that a successful company with a good culture and great opportunities can also be a place I would not in good faith recommend to a friend.",None
Wolverine Worldwide,WWW, MI,Rockford,"September 9, 2020",,,2.0,4.0,4.0,,2.0,3.0,2.0,Former,,,,, Sales Associate ,"Recommends, Neutral Outlook, No opinion of CEO",,part time,,,More than 3 years,,,,Loved working in my store and my coworkers were amazing.,The way the higher up managers handle our store closing was unacceptable. Anyone above the store manager position needs to spend more time working on the floor and not just making unreasonable requests.,Talk to the people who are actually working in your stores.
Wolverine Worldwide,WWW, MI,Rockford,"October 25, 2020",,(2),1.0,1.0,1.0,1.0,1.0,1.0,1.0,Former,,,,, Manager,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,New office space and gym facility,They do not share any high level information with their employees and do not inform any workers of company plans prior to them being implemented,Transparency to direct reports is key
Wolverine Worldwide,WWW, MI,Rockford,"August 10, 2020",,,4.0,3.0,4.0,,3.0,4.0,4.0,Former,,,,, Sales Associate ,NULL,,part time,,,,,,,Good employee discounts and management.,Short shifts as sometimes and short staffed,None
Wolverine Worldwide,WWW, MI,Rockford,"September 25, 2020",,,3.0,3.0,3.0,,3.0,3.0,3.0,Former,,,,, Sales Associate ,NULL,,part time,,,,,,,Fun to learn about sales and to sell shoes.,Upper management will close you down if you don’t meet their excessive plans and they won’t send you product you need.,None
Wolverine Worldwide,WWW, MI,Rockford,"September 3, 2020",,(3),2.0,4.0,2.0,,2.0,4.0,1.0,Former,,,,, Systems Architect,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,,,,More than 10 years,It use to have a small town company feel,They don't tend to let people retire from there.,None
Wolverine Worldwide,WWW, MI,Rockford,"September 2, 2020",,,3.0,2.0,3.0,,3.0,4.0,3.0,Former,,,,, Anonymous Employee ,No opinion of CEO,full time,,,,,,,More than 10 years,"salary, benefits, gym, daycare, discounts,","Long hours, at will employer, no job security",None
Wolverine Worldwide,WWW, MI,Rockford,"August 20, 2020",,,2.0,5.0,1.0,,1.0,3.0,1.0,Former,,,,, Retail Sales Associate,NULL,,part time,,,,,,,There was a good discount for employees,Management does not have effective strategies,None
Wolverine Worldwide,WWW, MI,Rockford,"September 13, 2020",,,1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, Sales Associate ,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",,part time,,More than a year,,,,,Flexible hours and good for students Nice staff Easy work,No commission  Unrealistic goals Really slow and boring,None
Wolverine Worldwide,WWW, MI,Rockford,"January 29, 2020",,(6),2.0,1.0,1.0,,2.0,3.0,1.0,Former,,,,, Supervisor,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,,,More than 10 years,"Slightly above average benefits, relaxed dress code, new gym.","Toxic leadership style encourages bullying towards lower level management and teams surrounding projects  Predatory acquisition of young employees to bolster company image while denying them basic autonomy within their job, high degree of micromanagement low degree of trust in employees at all levels.  Poor business decisions force company to eliminate jobs on an alarming frequency and quantity, very low job security.   Dim view on future technology, stuck in the past with perceptibly no intention to develop new ideas.","Trust your experts, you lack their knowledge, that's why you hired them. Stop predicating the lie that C suite makes you smarter than everyone. You cant keep the business alive without experienced, loyal and happy employees, stop cutting hard workers because it ""saves money""."
