Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
West Pharmaceutical Services,WST, PA,Exton,"January 31, 2021",,(1),1.0,1.0,1.0,,,2.0,1.0,Former,,,,, General Manager ,Doesn't Recommend,full time,,,,,,,,none that i saw while i was there,"you have to work 12+ hours just to keep up with meetings, let alone actual work. merit system is also a joke.",None
West Pharmaceutical Services,WST, PA,Exton,"October 21, 2020",,,5.0,3.0,1.0,1.0,5.0,1.0,2.0,,Current,,,, Quality Assurance Specialist,"Recommends, Neutral Outlook, Approves of CEO",full time,,,,,,,,quality is good and company needs to give everyone a raise we all have a part in the production,no one goes with procedures,be fair in all aspects of all your employees
West Pharmaceutical Services,WST, PA,Exton,"October 16, 2020",,(1),5.0,3.0,4.0,3.0,3.0,4.0,2.0,Former,,,,, Senior Process Engineer ,"Recommends, Neutral Outlook, No opinion of CEO",full time,,,,,,,,The people are great! Fair Salary Clean Work Environment,Doesn’t seem to value or understand the importance of education when it comes to appointing people to management positions.,None
West Pharmaceutical Services,WST, PA,Exton,"October 22, 2020",,,4.0,2.0,5.0,5.0,2.0,4.0,4.0,,Current,,,, Project Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,"Great people, 401(k) and stock purchase program and growing","Limited growth opportunity, out of pocket health benefit liability",None
West Pharmaceutical Services,WST, PA,Exton,"December 15, 2020",,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,Former,,,Contractor,, Manufacturing Operator ,Doesn't Recommend,,,less than a year,,,,,,Foot in the door experience,"Colleagues behaving badly, too much favouritism, clique circle, exclusion with tiny diversity.","Inclusion, new colleague support"
West Pharmaceutical Services,WST, PA,Exton,"October 31, 2020",,,4.0,2.0,2.0,4.0,3.0,3.0,3.0,,Current,,,, Assembly Line Worker ,"Doesn't Recommend, Approves of CEO",full time,,,,,,,,good pay and benefits good,not to many down sides,None
West Pharmaceutical Services,WST, PA,Exton,"October 23, 2020",,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,Current,,,, Specialist ,NULL,full time,,,,,,,,Great Company with great leadership,None but can improve on communication within teams,None
West Pharmaceutical Services,WST, PA,Exton,"October 13, 2020",,,4.0,4.0,2.0,1.0,1.0,4.0,2.0,Former,,,Contractor,, Quality Control,"Recommends, Positive Outlook, Approves of CEO",,,,,More than 3 years,,,,"Punctuality, loyal, reliable source is the best","Teamwork, communication, analytical skills, analytical",Team work must be initialled
West Pharmaceutical Services,WST, PA,Exton,"November 24, 2020",,(1),3.0,,,,,,,,Current,,,, Module Operator,NULL,full time,,,,,,,,Pay is great for the area,They don't do much to show their appreciation for the employees hard work! Sometimes one operator can be doing the work of 2-3 people!,None
West Pharmaceutical Services,WST, PA,Exton,"October 7, 2020",,,5.0,,,,,,,Former,,Intern,,, Intern,None,,,,,,,,,"Great great great great great,",none whatsoever for real let me thru,None
West Pharmaceutical Services,WST, PA,Exton,"November 25, 2020",,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Former,,,,, Module Operator,NULL,full time,,,More than a year,,,,,Pay is good. Facility is clean,Wear gown and hood and other PPE,None
West Pharmaceutical Services,WST, PA,Exton,"November 4, 2020",,(1),1.0,1.0,4.0,3.0,1.0,3.0,2.0,Former,,,,, Operator,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,More than a year,,,,,"Decent pay, Decent benefits. that's about it","No opportunity for advancement, Management is impossible to find and never does anything. Getting yelled at for not making numbers for the day even though you arnt given enough parts to make numbers","find a new profession, management isnt for you"
West Pharmaceutical Services,WST, PA,Exton,"August 26, 2020",,(6),1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, Module Operator,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,less than a year,,,,,,be a good company if they had better ethics,"recently passed every test they gave me to work there. I cant believe how the HR treated me. He had me take the test for and I passed. I passed the interview, have over 22 years of manufacturing experience. I am quite disappointed that they would have me do a physical and I pass everything except when they asked to squat down for 5 minutes. I could for over 2 minutes but not 5 and after I got the job offer and accepted he calls me to tell me because of that he was resending the job offer. That man really is a joke how can u take a job back after its given to u. the offer letter said it is contingent on satisfactory completion of the background check screening, your successful completion of a pre-employment drug screening, final verification of the information contained in your resume and participate in the direct deposit program  I dont see the contingent for what he denied me the job he already gave me. I Passed everything but your ridiculous squat 5 min. test. Then I tell him I just got off a 12 hour shift and he didn't care, he was rude to me and told me there's no retesting and we don't want u. Well that's fine your loss. I am a good worker, I wanna see him be on his feet for 24 hours in 2 days and tell me I should still be able to do that test. He cant tell me that because he sits behind a desk and pushes a pencil. you can call me to change your mind and the answer is a hell no. You don't realize that u embarrassed me. I already put my 2 weeks in to my current job and everyone was expecting me to start this one and now u made embaressed me to go to work and say oh nevermind I cant squat for 5 minutes so I'm not leaving. hope your happy you made me look like a fool at my job I am at now and all for nothing. It Actually made my managers day they are real happy Im staying the hr dept. said Im glad your staying plus my managers said that's great!!!!! because they know how good I am at performing the job tasks. I'm fast I have great quality and get awesome production numbers. your loss..",get better ethics
West Pharmaceutical Services,WST, PA,Exton,"October 9, 2020",,(1),2.0,1.0,2.0,3.0,3.0,4.0,2.0,Former,,,,, SSO,"Doesn't Recommend, Positive Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,"Good pay, that is it.","Work/life balance nearly impossible. Mandatory overtime - even more if you're low on seniority. workload is a lot, near impossible crunching numbers. Toxic leadership.",None
West Pharmaceutical Services,WST, PA,Exton,"August 19, 2020",,,4.0,3.0,3.0,,4.0,4.0,3.0,,Current,,,, Extruder Operator,"Recommends, Positive Outlook, No opinion of CEO",full time,,,More than a year,,,,,Decent pay and good benefits package,They can be a little aggressive with mandatory overtime,None
West Pharmaceutical Services,WST, PA,Exton,"October 21, 2020",,(1),3.0,5.0,3.0,3.0,3.0,4.0,4.0,,Current,,,, Program Director,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,Great business model Easy to make a mark,Not enough structure Not enough standardization,None
West Pharmaceutical Services,WST, PA,Exton,"July 27, 2020",,,4.0,4.0,5.0,,4.0,4.0,4.0,,Current,,,, Human Resources,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"People, flexibility and knowing your position makes a difference",Could use additional administrative support,Keep making the employee experience important
West Pharmaceutical Services,WST, PA,Exton,"July 31, 2020",,,4.0,3.0,4.0,,3.0,4.0,4.0,,Current,,,, Area HSE Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,Strong communication from management to production floor,Saturday and Sunday production almost every week,None
West Pharmaceutical Services,WST, PA,Exton,"October 11, 2020",,,3.0,1.0,2.0,2.0,3.0,3.0,3.0,,Current,,,, Manager,"Doesn't Recommend, Positive Outlook, Disapproves of CEO",full time,,,,More than 3 years,,,,Job security and work life balance,24/7 operation work-life balance is affected,None
West Pharmaceutical Services,WST, PA,Exton,"October 7, 2020",,(2),1.0,1.0,1.0,1.0,1.0,2.0,1.0,Former,,,,, Manager/In,"Doesn't Recommend, Neutral Outlook, Disapproves of CEO",full time,,,,,,More than 8 years,,Nice building not much more,The C-level needs to go. The Board must take action.,Resign and run
West Pharmaceutical Services,WST, PA,Exton,"June 7, 2020",,,5.0,4.0,4.0,,5.0,5.0,5.0,,Current,,,, Principal Solutions Architect,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Wide product range in healthcare, growing organization, exciting work due to transformation.","I joined recently, cannot think of any cons",None
West Pharmaceutical Services,WST, PA,Exton,"May 20, 2020",,,5.0,,,,,,,Former,,Intern,,, Intern Marketing ,None,,,,,,,,,Very welcoming and everyone was happy to help the interns,I had no cons working here as an intern,None
West Pharmaceutical Services,WST, PA,Exton,"March 5, 2020",,(1),4.0,3.0,4.0,,5.0,4.0,4.0,,Current,,,, Administrative,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"High level of corporate responsibility, strong mission and values, collaborative work environment, resources available for meaningful projects.","Interdepartmental communication needs improvement, changing priorities can result in lack of efficiency.",Continue to hold the monthly and quarterly communication meetings as you have been. Giving administrative employees insight into the operations at our production facilities could also help employees realize how their work contributes positively to the mission.
West Pharmaceutical Services,WST, PA,Exton,"May 3, 2020",,,5.0,3.0,5.0,,5.0,5.0,4.0,,Current,,,, Machine Operator,"Recommends, Positive Outlook",full time,,,More than a year,,,,,A lot of sitting Super easy 4 day work week max Almost always overtime available,Boring Really boring 12 hour shifts are long 6 to 6 am or pm,None
West Pharmaceutical Services,WST, PA,Exton,"February 24, 2020",,(5),2.0,2.0,1.0,,2.0,2.0,1.0,,Current,,,, Cell Tech,"Doesn't Recommend, Neutral Outlook, Disapproves of CEO",full time,,,More than a year,,,,,It's closer good driving distance,Don't speak your mind bullseye will be on your back.  The worst mange plant I have ever worked (clueless),"Scared money don't make montey don't be afraid to paid workers jf you don't somebody else will. Companies are getting smart they know you train well but you play around with the money. So they wait you out because the turn over is crazy, they get a good trained employee to there company. It use to be employee would stay 30 to 40 years not "
West Pharmaceutical Services,WST, PA,Exton,"March 6, 2020",,(10),1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,Senior Analyst ,"Negative Outlook, Disapproves of CEO",,,,,,,,,Coworkers are nice and have good ideas,"Sr. Leadership only cares about themselves. The rules do not apply to them but they apply to you. They are so out of touch with the employee population and continue to think the employees are the problem not themselves. Favoritism is all that matters, leaders are two-faced, they ask for feedback and then get mad at you for your feedback. Sr leaders tell everyone how busy they are all the time and how they have no time to excuse their inability to pay attention to anything.",Listen to your people and stop trying to one up each other to be the most important. Bring some senior leadership who has the courage to make a decision and value people not just stock price.
West Pharmaceutical Services,WST, PA,Exton,"April 25, 2020",,,4.0,,,,,,,,Current,,,, Molding Operator,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,OT makes for great pay checks,Management not capable of doing an adequate job,None
West Pharmaceutical Services,WST, PA,Exton,"July 26, 2019",,(7),1.0,1.0,1.0,,1.0,1.0,1.0,,Current,,,, Corporate Communications Specialist,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,,More than 8 years,,Beautiful building and coffee bar on premises,"You will not find a company in greater disarray than West. Herman West must be rolling over in his grave. I never thought I would work for another employer for the rest of my professional career after landing a job here. Five years later, the entire leadership team was replaced and now I can’t find another job fast enough. The former CEO, Dr. Morel, was one of the greatest people I’ve ever had the pleasure of knowing and working for. He never hesitated to put employees first. He knew me by name, knew my Starbucks order (and always insisted on paying for it), and was nothing but a gentleman. The new CEO? The only time I’ve ever seen him is when he puts on the show of a quarterly employee forum and makes awful dad jokes. He couldn’t be more out of touch with the people that have made this company what it is. Show some poise, common sense, and intelligence. We, the employees, are smarter than you think and don’t need to be fed your BS while you attempt to pull one over on the investors to increase our stock price. We all know that’s all you care about. Please, for the love of all that is good in this world, get rid of this so-called “leadership” team. What can we do to bring back the former CEO???",Find other jobs and give us our CEO back.
West Pharmaceutical Services,WST, PA,Exton,"June 6, 2019",,,4.0,4.0,5.0,,5.0,5.0,5.0,,Current,,,, Senior Solutions Architect ,NULL,full time,,,More than a year,,,,,"As a whole, the leadership at West are some of the best people I have ever worked for. The D&T organization is a family and I feel like I am cared for as a person.   West is going through an exciting Digital Transformation. This means that there is ample opportunity to touch new and exciting technology. Additionally all work is being completely supported in-house. This means that end-to-end, the transformation will be driven by West employees!","As a publicly traded company, we owe it to our stock holders to make fiscally responsible decisions. Unfortunately, that means that every time someone leaves the company their role is evaluated and hired in our DTC (India) if the skill set can be found there.   Additionally, change is hard. People are being asked to do things that they've never done before at a pace they aren't accustomed to. For some this will be a pro. It ensures that you're always engaged and that you don't get bored at work. For others this is a con because it introduces stress that they aren't used to and lowers their job satisfaction",None
West Pharmaceutical Services,WST, PA,Exton,"March 3, 2020",,(11),1.0,1.0,1.0,,1.0,4.0,1.0,Former,,,,, Senior Analyst,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,,,More than 10 years,Good benefits and supportive coworkers who can commiserate.,"West used to be a great place to work for. New management has caused employee morale to drop drastically. You are only promoted if you are a “yes man” who is just a puppet for an incompetent Sr Director or VP. Further, I had to report my direct supervisor, as this person was creating a hostile work environment and was verbally abusive. HR did nothing. Just told me that’s my boss and I must continue to report to that person.","You only care about your “image” to shareholders and the public. You treat employees as if they are worthless. Please revamp your whole approach, and maybe workers won’t be leaving in droves."
West Pharmaceutical Services,WST, PA,Exton,"October 22, 2019",,(1),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Molder Cell Technician,"Positive Outlook, Approves of CEO",full time,,,,,,,More than 10 years,"Good salary,I feel appreciated ,communicate and show interest in the community. You can talk with management of things that concerns you .I try to do my job the best I can and I feel that is all they want because that is what they pay me to do .",They need more people who cares about the job they do for them.ACT like it's your company and do your best and watch things change for you.,I know it's hard dealing with everyone and what they don't understand is that you also put up with a lot even if you are the boss.
West Pharmaceutical Services,WST, PA,Exton,"July 31, 2019",,,4.0,3.0,4.0,,4.0,4.0,4.0,,Current,Intern,,, Intern,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,"- variety of fields covered by internship opportunities - exposure to the pharmaceutical field - members of middle and upper management are happy to meet with interns - you will gain valuable experience in creating, arguing for, and presenting something valuable to a business - you will learn a lot about pharmaceutical packaging - projects are usually challenging and rewarding - Exton campus is beautiful","- level of satisfaction of internship is heavily reliant on your manager, project, and how quickly you work vs. how quickly you were expected to work - intern pay is based on age and major rather than the importance of the work you do - the focus of West is in pharmaceuticals; if your field is outside of pharma, management may be slow to agree with bringing in new ideas from your field",- find (interesting and exciting) things for interns to do once they have completed what was expected of them
West Pharmaceutical Services,WST, PA,Exton,"February 8, 2020",,(1),2.0,,,,,,,Former,,,Contractor,, Anonymous Contractor,Doesn't Recommend,,,,,,,,,Received a warm welcome; Exton site is set up in a way to encourage getting away from desks to eat lunch; cafeteria was good; orientation session was thorough and well presented; facility is nice and there were no issues parking. There seemed to be a number of employee activities; employee engagement opportunities and I was informed that contractors would be able to participate in them. GMP training was good.,"My supervisor and the training person with whom I had the most contact initially gave the impression of casual and flexible professionalism with a relaxed attitude. This changed quickly after I encountered multiple difficulties accessing necessary training materials and attempted to ask clarifying questions about requirements (while also requesting assistance). My line of work required very close attention to detail and my mindset and work ethic, including inquiries I raised, were congruent with that. I was surprised to find that my attempts to ensure integrity in my documentation were ultimately dismissed, particularly after having been told of the necessity of meeting specific requirements (this was alternately presented in a scolding manner and then walked back, depending on what was being discussed and by whom). At one point I was even told by someone, in all seriousness, that ""It doesn't matter what is on the page, it's what the computer says"" - which is frankly a big concern for anyone involved in supporting electronic documentation. Shortly after I started, my supervisor returned from a scheduled absence of several days and stood at my desk first thing in the morning giving me negative feedback in front of other employees rather than using one of several open conference rooms within steps of my desk. The feedback provided was a combination of exaggerated and completely false statements provided by another person. I was completely shocked. Days afterward, I was dismissed without notice and with no reasons provided to me or my agency other than additional false statements. The company refused to provide information to the agency even upon their request (they had received no feedback prior to my dismissal). I had been enthusiastically recruited and welcomed to the company and was then essentially kicked to the curb. It was absolutely appalling.","Negative feedback should always be given in private. Supervisors should provide new employees with backup contacts able to assist if they are going to be absent. Encourage IT responsiveness to tickets. Attempt to locate newer employees' seating within reasonable distance of supervision or other department members. Provide a suggested reading order or hierarchy for reading of procedures, particularly in the event of lack of access to electronic training records."
West Pharmaceutical Services,WST, PA,Exton,"December 3, 2019",,,5.0,4.0,5.0,,5.0,5.0,5.0,,Current,,,, Associate Packaging Engineer,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Everyone I've come into contact with has been exceedingly passionate about what they and willing to help answer any questions I have. Collaborative work environment filled with knowledgeable, experienced individuals, many of whom have been with the company for a decade or more","West is a medium-to-large sized company, so simple things like obtaining a software license can sometimes take a while, but this is to be expected with any global company.",None
West Pharmaceutical Services,WST, PA,Exton,"May 31, 2020",,(4),1.0,1.0,2.0,,2.0,4.0,1.0,,Current,,,, Mold Cell Operator,"Doesn't Recommend, Negative Outlook",full time,,,,,More than 5 years,,,Good pay is the only pro here,"Work every second of your life. Mandatory overtime is a normal part of the work week, every week.",Get better in every way
West Pharmaceutical Services,WST, PA,Exton,"January 28, 2020",,,4.0,5.0,5.0,,5.0,5.0,5.0,Former,,Intern,,, Industrial Engineer,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,Great people Excellent benefits for full-time employees Great internship experience,Small engineering department Limited budget flexibility,None
West Pharmaceutical Services,WST, PA,Exton,"May 5, 2020",,,3.0,4.0,4.0,,3.0,4.0,2.0,Former,,,,, Machine Operator ,"Recommends, Positive Outlook, No opinion of CEO",full time,,less than a year,,,,,,Good benefits and independent working as well as team.,Very strict on attendance policy.,None
West Pharmaceutical Services,WST, PA,Exton,"November 14, 2019",,(1),1.0,,,,,,,,,,,,Employee,NULL,,,,,,,,,You get paid weekly and can work overtime when available.,The supervisors need to treat everyone equally but I’ve noticed a particular supervisor is impatient and trains terribly. Often if this person doesn’t want to deal with you you’ll be asked to take an early break even if you just came on an hour ago. You’ll be chastised for their mishaps even though you’re the one in training.  They will encourage you to ask questions but the wrong questions will get you removed from the company. They always talk about teamwork but in actuality it’s all about kissing up and being a part of a clique to survive that 90 days. Don’t get excited about your 90 days because they can still can you for any reason.,Learn to train temps instead of treating them like bowling shoes.
West Pharmaceutical Services,WST, PA,Exton,"November 8, 2019",,(9),1.0,1.0,1.0,,1.0,2.0,1.0,,Current,,,, Anonymous Employee,"Doesn't Recommend, Neutral Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,Location - Building - Benefits is ok - not the best but not the worst - average,"Ok to be unprofessional, ok to curse out your peers, ok to be inappropriate, ok to threaten, ok to mistreat others, ok to bad mouth your boss, ok to bully, ok to intimidate, ok to threaten….as long you produce and you are support by certain senior leadership, they will protect you and help you to cover it up. Sometimes they will even reward you – thinking no one will know!!!  Lastly, The Compliance Hotline Is A Joke!","Management have been informed but they turned a blind eye to all, maybe it's because they are doing well and the company stock is doing well!"
West Pharmaceutical Services,WST, PA,Exton,"December 3, 2019",,,4.0,5.0,5.0,,4.0,4.0,5.0,,Current,,,, Manager D&T,NULL,full time,,less than a year,,,,,,"Organized and timely process, good overview of the company and the Senior management team","As I am a new hire, nothing to add here.",None
West Pharmaceutical Services,WST, PA,Exton,"February 13, 2020",,(4),2.0,2.0,1.0,,3.0,4.0,1.0,Former,,,,, Assembly Technician,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,"Consistent hours, full time work","HR and managers I dealt with only cared about productivity, any thing other then that is not a issue to them.",Replace your rude HR staff
West Pharmaceutical Services,WST, PA,Exton,"January 14, 2020",,(9),1.0,1.0,1.0,,1.0,3.0,1.0,Former,,,,, Manager,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,"Some benefits are acceptable, other than that... nothing.","If you are a minority, this is not your place. They only care about women (and limited care). It's a company full of white dudes and if you are not a white dude they will discriminate you with no hesitation. No matter how much they say that you should bring ""your unique self"" to your job, I can tell you that it's all a lie. Disgusting and awful place.",None
