Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 23, 2021",,,5.0,4.0,4.0,4.0,5.0,3.0,4.0,,Current,,,, Territory Sales Manager ,"Recommends, Positive Outlook",full time,,,,,More than 5 years,,,"Family like workplace, great benefits",I do not have any cons.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 17, 2021",,,4.0,5.0,5.0,5.0,4.0,3.0,5.0,,Current,,,, Junior Financial Analyst,"Recommends, Positive Outlook, Approves of CEO",,part time,,More than a year,,,,,Lots of holidays Company cares about its employees,Slow to advance technology Management can be overcrowding,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 12, 2021",,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,Current,,,, Terriotry Sales Manager ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,They have a great work/life balance.,They need more advancement opportunities.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 10, 2021",,,5.0,,5.0,5.0,4.0,,5.0,Former,,,,, Customer Service Representative,NULL,full time,,,,More than 3 years,,,,"Accommodating, Rewarding, Great place to work",There aren't any negatives for this place,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 1, 2021",,,4.0,,,,,,,Former,,,,, Logistics Specialist ,NULL,full time,,,,,,,,"Work Life balance, office culture, great management, semi frequent visits from C suite management",hard to see where you can advance after first position,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 8, 2021",,,3.0,3.0,4.0,4.0,4.0,4.0,2.0,,Current,,,, Branch Operations Leader ,"Recommends, Positive Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,"Overall Willscot is a good company to work for, they are the largest in the industry, they offer competitive benefits and salary, and I have felt that my direct management takes my concerns at face value.","Willscot has a major emphasis on growth that I believe hampers consistent quality performance across the branch network. There is extreme variance from one branch to the next with regards to information received, resources available, etc.",None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 23, 2021",,,3.0,4.0,1.0,3.0,3.0,3.0,2.0,Former,,,,, Anonymous Employee,Doesn't Recommend,full time,,,More than a year,,,,,This was in a good location and required a minimal commute.,The turnover at this company is high. Unfortunately the culture is not cohesive and there is little room for growth.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 20, 2021",,,2.0,,,,,,,,Current,,,, Office Manager,Doesn't Recommend,full time,,,More than a year,,,,,"Great benefits, good schedule and overtime when available.",Upward mobility is basically non-existent,Do not lie and put all the work on one person. Pay your employees their worth to the company.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 3, 2021",,(1),5.0,5.0,5.0,5.0,5.0,5.0,5.0,,Current,,,, Inside Sales Representative ,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"The best Sales Training I have ever had, Jessica Watrous truly is one of a kind. Incredible management team, great pay and commissons, organization that cares about employees and the community and my development.","none, unless youre scared of a challenge","keep focusing on development, and guiding us to success"
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 26, 2021",,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,Former,,,,, HVAC Technician,NULL,full time,,,More than a year,,,,,close to where i live,management team does not care about works,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 16, 2021",,,5.0,3.0,5.0,5.0,5.0,4.0,5.0,Former,,,,, Inside Sales Representative,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Awesome leadership team in Orlando office. Gave time, effort and energy whenever needed.",Great place to get a start in sales.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 4, 2021",,,4.0,5.0,5.0,5.0,5.0,5.0,3.0,,Current,,,, Inside Sales Representative,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"Benefits, coworkers, love the new hire sales training, opportunities for advancement and lots of ways to make money",Lazy coworkers and poor middle management,Ha ha
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 11, 2021",,,4.0,5.0,4.0,4.0,3.0,3.0,4.0,,Current,,,, Transportation Manager,"Recommends, Neutral Outlook, Approves of CEO",full time,,,,,,,,Good work life balance and culture,Constantly acquiring other companies and software platforms change,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 10, 2021",,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,Current,,,, Branch Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,Leadership is fair and supportive,Reduction of hourly employees recently,All good
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 9, 2021",,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,Current,,,, Customer Success Specialist,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,The upper management at this location are friendly,No extra help on the phone queue when needed,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 31, 2021",,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,Current,,,, Class A Truck Driver,Approves of CEO,full time,,,More than a year,,,,,Steady work though out the year. Good equipment,Raises aren't good at all,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 18, 2020",,,2.0,3.0,1.0,4.0,1.0,1.0,1.0,Former,,,,, Sales Associate,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",,part time,less than a year,,,,,,Helping customers with new products. Coworkers are very helpful.,The store managers are bullies. There talk to staff really badly in front of others staff and customers. They are super unprofessional and lack knowledge of employee rights. They dont like to give staff breaks after standing for long hours. They constantly rehire people and no one is getting enough hours. The training is nonexistent and if you make a mistake you are verbally attacked. I don't know if this is a company wide thing but this management team is a mess especially the assistant manager she is the worst. I have heard her talk so badly to other staff and customers.,The company needs to work on training managers before they end up in serious civil rights law suits.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"July 25, 2020",,(2),1.0,1.0,1.0,,2.0,2.0,2.0,,Current,,,, Customer Success Specialist ,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,More than a year,,,,,They recently made changes to the role to make it more focused on specific tasks instead of how it previously was where you were managing and billing all of the orders for multiple branches while taking inbound calls for the entire country.  401K and Medical Benefits,"In this position you are the lowest on the totem pole. This role handles some of the most important transactions of the business yet the pay is staggeringly low overall. Don’t expect to receive real raises either. The last two years there has been an excuse why this role can’t receive anything other than an inflation raise. There is also very little opportunity to advance in this department. The only real way to move up is to change departments such as sales, transportation or going to a branch.  Managers and supervisors in this department are clueless and don’t actually manage their employees. There is no accountability for anything and they always have an excuse why you need to clean up other people’s mistakes. There are three shared services centers and each one is run completely different despite the constant message of “we’re all one team.”  Don’t get too comfortable because this company constantly changes between mergers and acquisitions. Every so often there is a new “process” to learn with very little training.  The training overall is a joke. They consider 3 - 5 days with a corporate trainer “training.” Then they just push the new hires on the current employees to shadow them so the new hires often end up extremely confused and learn the role very slowly.",Try rewarding the people that actually work hard and always take on additional work and discipline the people who consistently don’t do their job.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 25, 2021",,,4.0,,,,,,,,Current,,,, Field Service Technician ,NULL,full time,,,,,,,,Great place to work and for,Lack of support from Coropate,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 20, 2021",,,5.0,,,,,,,Former,,,,, Administrative,NULL,full time,,,,,,,,"Salary, lots of time off, holidays","Corporate culture, lack of training",None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 3, 2021",,(1),2.0,3.0,3.0,3.0,1.0,2.0,3.0,,Current,,,, Service Technician,"Doesn't Recommend, Neutral Outlook, Approves of CEO",full time,,,,More than 3 years,,,,Job security  Everyday is different,Management is awful Communication is terrible  Pay should be more,Put yourself in your employees show know what it takes do get a job done stop overloading employees with to much work and not paying them enough. Vernon Parker needs to go.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 15, 2021",,,3.0,5.0,2.0,5.0,2.0,2.0,1.0,Former,,,,, Setup Technician,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,More than a year,,,,,"Good team mates, work is easy","Inexperienced management in the business despite their time with the company, they ask things that are irrational for someone doing construction work.",None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 8, 2021",,,4.0,4.0,3.0,5.0,4.0,4.0,4.0,Former,,,,, TSM SALES,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,More than 8 years,,Can make money on some months,very aggressive on goals and can be unobtainable in summer months,Be good to your customers
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 26, 2021",Covid_19,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Former,,,,, Customer Success Specialist,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,,,,,,Great colleagues and the original branches were great!,"This was a great place to work until micromanagement set in and the management team did not think anyone knew anything and choose to ignore our input. Covid-19 layoffs were blatantly discriminatory. In my department alone of the 5 people laid off, 3 were black, and 3 were over the age of 50.",None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 28, 2021",,(1),3.0,4.0,4.0,5.0,3.0,3.0,3.0,,Current,,,, Senior Support Analyst,"Doesn't Recommend, Positive Outlook, Approves of CEO",full time,,,,,,,,"Large company, growing often, lots of fiscal stability.",Management is micromanaging - consistently undermanned and expected to perform above and beyond without recognition by way of reviews/promotions/raises.,"Trust your employees to know their jobs, roles and listen to them. Make their opinions valued, as opposed to discarded."
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 10, 2021",,,3.0,3.0,2.0,1.0,2.0,3.0,2.0,Former,,,,, Technician ,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,There is decent pay and benefits,"To Corporate, too many management are concerned about themselves and their numbers. They tend to forget about how the techs, office people and the grunts contribute and make the brand a success. For those of us that were knowledgeable and experienced, we had a hard time of contributing input but instead were taken advantage of and the higher ups would take the credit.",Team concept means everyone should have a say.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 12, 2021",,,5.0,,,,,,,,Current,,,, Transportation Coordinator,NULL,full time,,,,,,,,Nice place to work at,No real complaints at work,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"November 12, 2020",,(1),5.0,5.0,5.0,5.0,4.0,4.0,5.0,,Current,,,, Operations Supervisor ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,"Work Life Balance, Leadership that knows the business, Transparent with recent merger, strives to create a positive environment, performance incentives, great benefits, 401K contributions, no weekends or after hours work. Safety is the most important part of the business.",Many parts of the business are very manual. Would like to see more automation.,Keep doing what your doing.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"May 19, 2020",,(5),1.0,2.0,1.0,,1.0,1.0,1.0,Former,,,,, Inside Sales Representative,"Negative Outlook, Disapproves of CEO",full time,,less than a year,,,,,,"Jessica, Amy, Chris and the entire training management team. These people are REAL leaders and masters of the sales process. The highlight was there training class. Weekends off is a pro I guess.","Awful commission plan, you work hard just for the sole benefit of upper management. I can’t believe they use Chinese containers. Constant micromanagement. If you like being an errand boy instead of a sales rep just sign on the dotted line. You will be an outlook master instead of a sales master.",Invest in US made products. Overhaul the comp. plan to pay a consistent residual income to sales reps. You work your tail off just to receive a meager one-time commission for each account. Ignorant branch management that survives by promising “great pay” to sales reps then turns against the sales reps. I would get rid of branch managers. I would have the sales reps report to one sales manager not 6 managers. Hire general managers and sales managers to control each branch. Let your employees breathe and stop micromanaging! It’s a terrible way to lead people!
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 10, 2020",,,4.0,2.0,1.0,,1.0,1.0,1.0,Former,,,,, AREA SALES MANAGER,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"People, industry, people, people and people","Pay for management, work life balance, pay, pay, pay (I needed 5 words)",Look at your pay structure for your leaders.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 8, 2020",,,4.0,4.0,3.0,5.0,3.0,4.0,3.0,Former,,,,, Sales,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,Good commission structure and good environment,A lot of delays getting product out to customers,Help reps make their money by getting product out when you say you will .
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 30, 2021",,,3.0,,,,3.0,2.0,,Former,,,,, Sale Representative ,NULL,full time,,,,,,,,"Work life balance is good, work from home good","Leads can be limited, and not to much team building things",None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 12, 2021",,(1),2.0,1.0,3.0,4.0,4.0,3.0,2.0,,Current,,,, Branch Coordinator,"Doesn't Recommend, Positive Outlook",full time,,,,More than 3 years,,,,"Salary, 401K, Paid Time Off, Growing Company with room to advance if willing to relocate",Poor Work-Life Balance. Too many responsibilities with not enough support. Unrealistic expectations from middle management. Unable to enjoy time off due to the workload upon return.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 11, 2020",,(1),4.0,,,,,,,Former,,,,, Inside Sales Representative ,NULL,full time,,,,,,,,Good Product and Good Service to Customers,Nothing that was not resolved.,Nothing
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"January 27, 2021",,,2.0,3.0,2.0,1.0,2.0,3.0,3.0,,Current,,,, N*N/A ,NULL,full time,,,,,,,,people are nice in the office,"too much workload, not get paid enough",None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 3, 2020",,,5.0,4.0,4.0,3.0,5.0,4.0,4.0,Former,,,,, Researcher,"Doesn't Recommend, Positive Outlook, No opinion of CEO",full time,,,More than a year,,,,,growing potential of company as a whole,sometimes nat ure of work not as exciting,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"November 10, 2020",,(2),2.0,1.0,1.0,2.0,2.0,3.0,2.0,Former,,,,, Inside Sales Representative,"Doesn't Recommend, Negative Outlook",full time,,,,More than 3 years,,,,Money is descent to begin with.,Commission will be cut 20-40% annually. Vacation time cannot be used unless requested 4-6 weeks out. Terrible work life balance. Do not accept position with family or if you want to start one.,Forced growth through mergers isn’t innovative and doesn’t increase customer satisfaction. Long term they will likely fail to local players because a culture of “not my problem” and failure to address customer/ employee concerns
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 30, 2020",,,3.0,4.0,3.0,3.0,3.0,5.0,2.0,Former,,,,, Yard Manager,"Recommends, Neutral Outlook, No opinion of CEO",full time,,,,,,,,good health plan and 401K.,Communications between employees and management is not good as should b.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 27, 2020",,,3.0,4.0,2.0,1.0,3.0,4.0,2.0,Former,,,,, Branch Manager,NULL,full time,,less than a year,,,,,,You are exposed to all aspects of the business,Mid level management seem to lack experience,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"November 5, 2020",,,5.0,4.0,2.0,1.0,3.0,4.0,2.0,Former,,,,, Inside Sales,NULL,full time,,,,,,,,Great company treats employees well.,Unorganized and not sure where they will be in the future.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 28, 2020",,,2.0,3.0,1.0,2.0,2.0,1.0,1.0,Former,,,,, Forklift Operator ,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,,,,,co-workers made the work environment managable,Management pretends to care but actually don't,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"October 19, 2020",,,5.0,2.0,1.0,2.0,3.0,3.0,1.0,Former,,,,, Field Service Technician,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,"Good benefits. Easy. Cool, and 230 days are great.",You don't really do anything.,Yayyy.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"December 14, 2020",,(1),3.0,1.0,3.0,3.0,3.0,3.0,3.0,,Current,,,, Dispatch Supervisor,"Doesn't Recommend, Positive Outlook, No opinion of CEO",full time,,,,,,,,Plenty of work to go around Decent Benefits,Never time off Just get it done attitude.,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"July 23, 2020",,(1),3.0,3.0,3.0,,3.0,3.0,3.0,Former,,,,, Inside Sales Representative ,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,decent pay relaxed work environment if your hitting your goals work collaboratively with a local territory sales manager. (This is great if you have a strong TSM) yearly paid for company sales trip,"Support sales role, you are in the passenger seat for your territory. Handling transnational business / smaller deals work collaboratively with a local territory sales manager. (This is awful if you have a poor TSM) consistent change in expectations. One month its volume, ""discount to win the deal"" and the next month it's get more revenue per deal, and managers harping on you for giving the same discounts they approved a month ago which often caused business to use competitors. very little training. if you don't lean on your peers for help at the start you probably won't make it far here.","""Um Ready um To um Work"" - Brad Soultz"
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 18, 2020",,(2),5.0,5.0,5.0,,5.0,5.0,5.0,,,,,,Branch Manager ,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,"I started out with Mobile Mini in 2016 as an Inside Sales Rep and quickly learned how much the company truly values its people. I was fortunate enough to travel to Phoenix AZ for formal training and the CEO stopped by to welcome us to the team. Two years into my role an opportunity presented itself to move up in the company as a Branch Support Manager. I was thrilled to travel from Buffalo NY to Miami FL to aid and assist branch operations. Ten months into the traveling position I was promoted again to a full time position as Branch Manager. I say all of this to say that Mobile Mini is the definition of a company that truly promotes from within. If you are looking for a career opportunity that offers endless opportunities to grow, jump on board.",I don’t have any negatives to list,I’d love to see a national marketing program to create more brand awareness and customer recognition for Mobile Mini.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 22, 2020",,(2),5.0,4.0,4.0,,5.0,4.0,4.0,,,,,, Recommends,"Positive Outlook, Approves of CEO",,,,,,,,,"In my 4 years with the company, I’ve seen and been part of numerous opportunities for internal talent to be recognized & promoted.  I’ve been fortunate to be part of three progressive leadership roles and have had the honor of numerous internal promotions myself.   Beyond recognition, the company continues to stride towards being best in class with training and development opportunities, diversity, and women in leadership.",Not an internal con but our ability to continue to source top talent is constricted with low levels of jobs available at various cities in the US.   It’s a great organization so what are you waiting for - find a role in which you can take us to the next level!,Maximize the ability to be remote whenever possible in order to recruit best in class talent because the organization you lead deserves it.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"September 4, 2020",,,5.0,,,,,,,,Current,,,, BOL ,None,full time,,,,,,,,Great benefits and great place to work,Needs some better training For employees,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"September 4, 2020",,(1),3.0,3.0,5.0,,2.0,4.0,3.0,Former,,,,, CSSR,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,More than a year,,,,,"Good benefits, decent pay and great co-workers.",Poor management that talks down to employees. The micromanaging is unreal. Supervisors who only point everything negative under the sun without looking into the roots of problems and actually helping solve them. Management/ Supervisors you can’t get a hold of when needed. Overworking staff with no compensation in sight. Poor cooperation between departments.,Treat your employees with respect and actually help the operation succeed.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"November 16, 2019",,(3),2.0,4.0,2.0,,3.0,4.0,1.0,Former,,,,, Cash Applications Specialist,"Doesn't Recommend, Negative Outlook, Approves of CEO",full time,,,,More than 3 years,,,,"The company does some great events involving the employees, they offer bonuses, and decent medical benefits.","Management. Some of the managers are great.... however some of the management barely has an education higher then high school and it’s evident in their management skills and mentality/maturity level. Some of the managers of rude, unprofessional and pick favorites. If you are not “one of the favorites” it will be evident in how you are treated. The upper management know about these managers as they already have several complaints against them however nothing is done! They are allowed to threat their employees poorly. After working there for four years and loving the company it became so bad without any backing from upper management or hr I was left with no chance other to leave. The management bullying became so bad I was uncomfortable going into work. And you cannot go to hr because they will stick up for the management every time. Nothing is confidential and everything that is brought to their attention will spread through the company like wild fire making the manager bullying worse! I watched at least 10 people leave including myself because of one manager in particular. No one backs the employees.","Take a close look at the managers that are getting complained about. Multiple employees are not lying, there is a problem there. Great loyal employees are hard to come by. fight to keep more of the good employees instead of trying to save the one bad manager causing the company to lose the good, hard working employees."
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"March 5, 2020",,(2),5.0,4.0,5.0,,5.0,5.0,5.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,"MMI is a great place to work! They have great benefits, great people, and opportunities for advancement if you work hard. They are very involved in each community we are in and encourage our team to support and be involved in our local communities as well. Each year we get better. Training   and opportunities continue to improve and we are growing! It's an exciting time to be at Mobile Mini!",I don't have any cons.,Continue to find ways that you can make Mobile Mini better for our employees and customers. More training for our employees will continue to make us better. Great job on the technology improvements that have been rolled out. Thank you for listening and for continuing to follow thru on our employee initiatives!
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"August 14, 2020",,,5.0,3.0,5.0,,3.0,5.0,5.0,Former,,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,Good Benefits Great leadership Hard working team,Long Hours. The yard is not leveled.,Keep doing a good job!!
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"July 23, 2020",,(1),5.0,5.0,5.0,,5.0,4.0,5.0,,Current,,,, Office Manager/Dispatcher,"Recommends, Positive Outlook, Approves of CEO",full time,,less than a year,,,,,,"opportunity for advancement, benefits, bonuses, co-workers, and laid back",people arent the smartest at handling their positions,make sure you get smart people to fill your positions
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"April 30, 2020",,(5),2.0,2.0,2.0,,2.0,1.0,1.0,Former,,,,, Sales Representative ,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,,,,"Very few here, I guess they do have inventory.","Very top heavy company that loves the smoke and mirrors. They continue to restructure the commission base and take away your money. They tell you they have a ""better"" plan but you always lose money. With your lost money, they pay out a bonus structure to everyone in the company except the sales reps and it is a significant bonus to the uppers. They continue to raise their rental prices saying they are far superior than their competition and when they are sell a common container from the port they almost double the price and expect customers to pay it. Never ask them to modify the container cause you will pay triple.",You need to re-evaluate your middle management and company structure/values especially towards your sales reps who are the core of your company.
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"September 30, 2020",,,3.0,,,,,,,Former,,,,, Operations Coordinator,NULL,full time,,,,,,,,Work Schedule and laid back work environment,Limited growth opportunities unless willing to relocate,None
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"September 6, 2020",,(4),3.0,2.0,1.0,,2.0,3.0,2.0,Former,,,,, Sales,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,Old leadership allowed you to own your business,Cutthroat leadership that has no interest in loyalty,Better opportunities out there for quality
WillScot Mobile Mini Holdings,WSC, AZ,Phoenix,"February 19, 2020",,(1),5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Senior Sales Representative,"Recommends, Positive Outlook, No opinion of CEO",full time,,,,,,,More than 10 years,"Great compensation as long as you put in the work, great bennefits including 401K matching and you start with 3 weeks paid vacation. The people you work with are great and the company loves to hire from within so there is always availability for advancement. The company has made numerous changes over the last few years to reinvest in their employees and retain the quality employees they have.",There can be a disconnect between the individual branch employees and the upper management at our corporate offices but that will be with all larger companies.,Keep striving to make Mobile Mini the place everyone hopes to be able to work at!
